Date,BND,SPY,TSLA
2024-04-24,65.145263671875,492.13427734375,162.1300048828125
2024-04-25,64.96115112304688,490.2646484375,170.17999267578125
2024-04-26,65.10841369628906,494.90936279296875,168.2899932861328
2024-04-29,65.30175018310547,496.6620788574219,194.0500030517578
2024-04-30,65.05320739746094,488.79437255859375,183.27999877929688
2024-05-01,65.2877197265625,487.2071838378906,179.99000549316406
2024-05-02,65.54627227783203,491.7641906738281,180.00999450683594
2024-05-03,65.878662109375,497.85980224609375,181.19000244140625
2024-05-06,65.94327545166016,503.0011291503906,184.75999450683594
2024-05-07,66.07255554199219,503.5561828613281,177.80999755859375
2024-05-08,65.91558837890625,503.6047668457031,174.72000122070312
2024-05-09,66.09100341796875,506.5065612792969,171.97000122070312
2024-05-10,65.90636444091797,507.158935546875,168.47000122070312
2024-05-13,65.96174621582031,507.2270202636719,171.88999938964844
2024-05-14,66.1556396484375,509.5542907714844,177.5500030517578
2024-05-15,66.58037567138672,515.8641357421875,173.99000549316406
2024-05-16,66.46957397460938,514.802734375,174.83999633789062
2024-05-17,66.30338287353516,515.5429077148438,177.4600067138672
2024-05-20,66.23872375488281,516.13671875,174.9499969482422
2024-05-21,66.37722778320312,517.402587890625,186.60000610351562
2024-05-22,66.29412841796875,515.912841796875,180.11000061035156
2024-05-23,66.10025024414062,512.14453125,173.74000549316406
2024-05-24,66.17411804199219,515.5328979492188,179.24000549316406
2024-05-28,65.86017608642578,515.893310546875,176.75
2024-05-29,65.62013244628906,512.2807006835938,176.19000244140625
2024-05-30,65.90636444091797,508.88238525390625,178.7899932861328
2024-05-31,66.14640808105469,513.5174560546875,178.0800018310547
2024-06-03,66.51594543457031,513.93603515625,176.2899932861328
2024-06-04,66.76599884033203,514.5106201171875,174.77000427246094
2024-06-05,66.95121002197266,520.6256103515625,175.0
2024-06-06,66.96047973632812,520.6159057617188,177.94000244140625
2024-06-07,66.42333984375,519.9830322265625,177.47999572753906
2024-06-10,66.32147216796875,521.589599609375,173.7899932861328
2024-06-11,66.59001159667969,522.8458251953125,170.66000366210938
2024-06-12,66.89566802978516,527.139892578125,177.2899932861328
2024-06-13,67.19203186035156,528.201416015625,182.47000122070312
2024-06-14,67.29390716552734,528.522705078125,178.00999450683594
2024-06-17,67.04383850097656,532.7291870117188,187.44000244140625
2024-06-18,67.27539825439453,534.0826416015625,184.86000061035156
2024-06-20,67.14572143554688,532.6317138671875,181.57000732421875
2024-06-21,67.16423034667969,531.9177856445312,183.00999450683594
2024-06-24,67.20126342773438,530.1885375976562,182.5800018310547
